new_auc	names	model	common_otus
0.6059829059829059	Otu00742	RBF_SVM	rbf_xgboost
0.6034188034188034	Otu00758	RBF_SVM	diff
0.5944444444444444	Otu00822	RBF_SVM	four
0.6042735042735042	Otu00958	RBF_SVM	diff
0.6038461538461538	Otu01087	RBF_SVM	diff
0.6017094017094017	Otu01123	RBF_SVM	diff
0.6055555555555555	Otu01179	RBF_SVM	diff
0.5961538461538461	Otu01212	RBF_SVM	diff
0.6051282051282051	Otu02114	RBF_SVM	diff
0.6141025641025641	Otu00008	RBF_SVM	xgboost_dt
0.6115384615384615	Otu00013	RBF_SVM	diff
0.6207264957264957	Otu00044	RBF_SVM	diff
0.6141025641025641	Otu00050	RBF_SVM	rbf_xgboost
0.6173076923076923	Otu00092	RBF_SVM	diff
0.6123931623931623	Otu00126	RBF_SVM	diff
0.614102564102564	Otu00246	RBF_SVM	diff
0.6134615384615384	Otu00299	RBF_SVM	diff
0.6102564102564102	Otu00307	RBF_SVM	diff
0.6102564102564102	Otu00612	RBF_SVM	diff
0.6094017094017093	Otu00629	RBF_SVM	diff
0.610042735042735	Otu00742	RBF_SVM	rbf_xgboost
0.6104700854700854	Otu00758	RBF_SVM	diff
0.6164529914529915	Otu00822	RBF_SVM	four
0.6059829059829059	Otu00958	RBF_SVM	diff
0.6155982905982905	Otu01087	RBF_SVM	diff
0.6173076923076923	Otu01123	RBF_SVM	diff
0.6185897435897436	Otu01179	RBF_SVM	diff
0.6096153846153846	Otu01212	RBF_SVM	diff
0.6162393162393162	Otu02114	RBF_SVM	diff
0.6688034188034188	Otu00008	RBF_SVM	xgboost_dt
0.6658119658119658	Otu00013	RBF_SVM	diff
0.6643162393162393	Otu00044	RBF_SVM	diff
0.6611111111111111	Otu00050	RBF_SVM	rbf_xgboost
0.6679487179487179	Otu00092	RBF_SVM	diff
0.6623931623931624	Otu00126	RBF_SVM	diff
0.67008547008547	Otu00246	RBF_SVM	diff
0.6643162393162393	Otu00299	RBF_SVM	diff
0.6647435897435897	Otu00307	RBF_SVM	diff
0.6662393162393162	Otu00612	RBF_SVM	diff
0.6688034188034188	Otu00629	RBF_SVM	diff
0.666025641025641	Otu00742	RBF_SVM	rbf_xgboost
0.67008547008547	Otu00758	RBF_SVM	diff
0.6662393162393162	Otu00822	RBF_SVM	four
0.6662393162393162	Otu00958	RBF_SVM	diff
0.6713675213675213	Otu01087	RBF_SVM	diff
0.6658119658119658	Otu01123	RBF_SVM	diff
0.6713675213675213	Otu01179	RBF_SVM	diff
0.66709401709401706	Otu01212	RBF_SVM	diff
0.6666666666666666	Otu02114	RBF_SVM	diff
0.6423076923076924	Otu00008	RBF_SVM	xgboost_dt
0.6487179487179487	Otu00013	RBF_SVM	diff
0.6371794871794871	Otu00044	RBF_SVM	diff
0.638034188034188	Otu00050	RBF_SVM	rbf_xgboost
0.6482905982905983	Otu00092	RBF_SVM	diff
0.6397435897435897	Otu00126	RBF_SVM	diff
0.6512820512820513	Otu00246	RBF_SVM	diff
0.6457264957264958	Otu00299	RBF_SVM	diff
0.6376068376068376	Otu00307	RBF_SVM	diff
0.6418803418803419	Otu00612	RBF_SVM	diff
0.6397435897435897	Otu00629	RBF_SVM	diff
0.65	Otu00742	RBF_SVM	rbf_xgboost
0.647008547008547	Otu00758	RBF_SVM	diff
0.6329059829059829	Otu00822	RBF_SVM	four
0.6418803418803418	Otu00958	RBF_SVM	diff
0.6337606837606837	Otu01087	RBF_SVM	diff
0.6388888888888888	Otu01123	RBF_SVM	diff
0.6423076923076924	Otu01179	RBF_SVM	diff
0.6435897435897435	Otu01212	RBF_SVM	diff
0.6435897435897436	Otu02114	RBF_SVM	diff
0.6132478632478633	Otu00008	RBF_SVM	xgboost_dt
0.620940170940171	Otu00013	RBF_SVM	diff
0.6213675213675214	Otu00044	RBF_SVM	diff
0.6224358974358974	Otu00050	RBF_SVM	rbf_xgboost
0.6155982905982906	Otu00092	RBF_SVM	diff
0.6247863247863248	Otu00126	RBF_SVM	diff
0.6194444444444445	Otu00246	RBF_SVM	diff
0.6185897435897436	Otu00299	RBF_SVM	diff
0.6254273504273504	Otu00307	RBF_SVM	diff
0.6194444444444445	Otu00612	RBF_SVM	diff
0.6226495726495727	Otu00629	RBF_SVM	diff
0.6200854700854701	Otu00742	RBF_SVM	rbf_xgboost
0.6232905982905983	Otu00758	RBF_SVM	diff
0.6213675213675214	Otu00822	RBF_SVM	four
0.619017094017094	Otu00958	RBF_SVM	diff
0.6207264957264957	Otu01087	RBF_SVM	diff
0.6202991452991453	Otu01123	RBF_SVM	diff
0.6194444444444445	Otu01179	RBF_SVM	diff
0.6237179487179487	Otu01212	RBF_SVM	diff
0.6228632478632479	Otu02114	RBF_SVM	diff
0.597008547008547	Otu00008	RBF_SVM	xgboost_dt
0.5841880341880342	Otu00013	RBF_SVM	diff
0.5935897435897436	Otu00044	RBF_SVM	diff
0.5995726495726496	Otu00050	RBF_SVM	rbf_xgboost
0.5914529914529915	Otu00092	RBF_SVM	diff
0.5935897435897436	Otu00126	RBF_SVM	diff
0.5961538461538461	Otu00246	RBF_SVM	diff
0.5858974358974359	Otu00299	RBF_SVM	diff
0.5987179487179487	Otu00307	RBF_SVM	diff
0.6012820512820513	Otu00612	RBF_SVM	diff
0.602991452991453	Otu00629	RBF_SVM	diff
0.5897435897435898	Otu00742	RBF_SVM	rbf_xgboost
0.5952991452991453	Otu00758	RBF_SVM	diff
0.6017094017094017	Otu00822	RBF_SVM	four
0.5888888888888889	Otu00958	RBF_SVM	diff
0.5978632478632478	Otu01087	RBF_SVM	diff
0.5965811965811966	Otu01123	RBF_SVM	diff
0.5863247863247864	Otu01179	RBF_SVM	diff
0.6	Otu01212	RBF_SVM	diff
0.5978632478632478	Otu02114	RBF_SVM	diff
0.6141025641025641	Otu00008	RBF_SVM	xgboost_dt
0.6269230769230769	Otu00013	RBF_SVM	diff
0.6158119658119658	Otu00044	RBF_SVM	diff
0.6168803418803419	Otu00050	RBF_SVM	rbf_xgboost
0.6188034188034188	Otu00092	RBF_SVM	diff
0.6145299145299146	Otu00126	RBF_SVM	diff
0.614957264957265	Otu00246	RBF_SVM	diff
0.6153846153846154	Otu00299	RBF_SVM	diff
0.6213675213675214	Otu00307	RBF_SVM	diff
0.6202991452991453	Otu00612	RBF_SVM	diff
0.6173076923076923	Otu00629	RBF_SVM	diff
0.6166666666666667	Otu00742	RBF_SVM	rbf_xgboost
0.6273504273504273	Otu00758	RBF_SVM	diff
0.6158119658119658	Otu00822	RBF_SVM	four
0.6068376068376068	Otu00958	RBF_SVM	diff
0.6213675213675214	Otu01087	RBF_SVM	diff
0.6162393162393163	Otu01123	RBF_SVM	diff
0.6158119658119658	Otu01179	RBF_SVM	diff
0.6243589743589744	Otu01212	RBF_SVM	diff
0.6196581196581197	Otu02114	RBF_SVM	diff
0.6211538461538462	Otu00008	RBF_SVM	xgboost_dt
0.6239316239316239	Otu00013	RBF_SVM	diff
0.6211538461538462	Otu00044	RBF_SVM	diff
0.6185897435897436	Otu00050	RBF_SVM	rbf_xgboost
0.6252136752136752	Otu00092	RBF_SVM	diff
0.6196581196581197	Otu00126	RBF_SVM	diff
0.6194444444444445	Otu00246	RBF_SVM	diff
0.6247863247863248	Otu00299	RBF_SVM	diff
0.6237179487179487	Otu00307	RBF_SVM	diff
0.6207264957264957	Otu00612	RBF_SVM	diff
0.6202991452991453	Otu00629	RBF_SVM	diff
0.6215811965811966	Otu00742	RBF_SVM	rbf_xgboost
0.6239316239316239	Otu00758	RBF_SVM	diff
0.620940170940171	Otu00822	RBF_SVM	four
0.6162393162393163	Otu00958	RBF_SVM	diff
0.622008547008547	Otu01087	RBF_SVM	diff
0.620940170940171	Otu01123	RBF_SVM	diff
0.6211538461538462	Otu01179	RBF_SVM	diff
0.6207264957264957	Otu01212	RBF_SVM	diff
0.6196581196581197	Otu02114	RBF_SVM	diff
0.7042735042735042	Otu00008	RBF_SVM	xgboost_dt
0.6918803418803419	Otu00013	RBF_SVM	diff
0.7034188034188034	Otu00044	RBF_SVM	diff
0.7034188034188034	Otu00050	RBF_SVM	rbf_xgboost
0.7047008547008546	Otu00092	RBF_SVM	diff
0.7085470085470086	Otu00126	RBF_SVM	diff
0.7021367521367521	Otu00246	RBF_SVM	diff
0.7025641025641025	Otu00299	RBF_SVM	diff
0.7059829059829059	Otu00307	RBF_SVM	diff
0.7047008547008548	Otu00612	RBF_SVM	diff
0.7059829059829059	Otu00629	RBF_SVM	diff
0.6982905982905983	Otu00742	RBF_SVM	rbf_xgboost
0.7055555555555555	Otu00758	RBF_SVM	diff
0.7076923076923076	Otu00822	RBF_SVM	four
0.6995726495726495	Otu00958	RBF_SVM	diff
0.7085470085470086	Otu01087	RBF_SVM	diff
0.7072649572649573	Otu01123	RBF_SVM	diff
0.7017094017094017	Otu01179	RBF_SVM	diff
0.7059829059829059	Otu01212	RBF_SVM	diff
0.7072649572649572	Otu02114	RBF_SVM	diff
0.5809829059829059	Otu00008	RBF_SVM	xgboost_dt
0.5886752136752137	Otu00013	RBF_SVM	diff
0.5865384615384616	Otu00044	RBF_SVM	diff
0.5884615384615385	Otu00050	RBF_SVM	rbf_xgboost
0.5861111111111111	Otu00092	RBF_SVM	diff
0.5824786324786324	Otu00126	RBF_SVM	diff
0.5891025641025641	Otu00246	RBF_SVM	diff
0.586965811965812	Otu00299	RBF_SVM	diff
0.5914529914529915	Otu00307	RBF_SVM	diff
0.5844017094017094	Otu00612	RBF_SVM	diff
0.5905982905982906	Otu00629	RBF_SVM	diff
0.5841880341880342	Otu00742	RBF_SVM	rbf_xgboost
0.5863247863247864	Otu00758	RBF_SVM	diff
0.583974358974359	Otu00822	RBF_SVM	four
0.5886752136752137	Otu00958	RBF_SVM	diff
0.5903846153846154	Otu01087	RBF_SVM	diff
0.5916666666666667	Otu01123	RBF_SVM	diff
0.5861111111111111	Otu01179	RBF_SVM	diff
0.5805555555555556	Otu01212	RBF_SVM	diff
0.5852564102564103	Otu02114	RBF_SVM	diff
0.6102564102564102	Otu00008	RBF_SVM	xgboost_dt
0.6119658119658119	Otu00013	RBF_SVM	diff
0.6042735042735042	Otu00044	RBF_SVM	diff
0.6106837606837606	Otu00050	RBF_SVM	rbf_xgboost
0.6076923076923076	Otu00092	RBF_SVM	diff
0.6136752136752137	Otu00126	RBF_SVM	diff
0.6170940170940171	Otu00246	RBF_SVM	diff
0.597008547008547	Otu00299	RBF_SVM	diff
0.6158119658119658	Otu00307	RBF_SVM	diff
0.6111111111111112	Otu00612	RBF_SVM	diff
0.6098290598290598	Otu00629	RBF_SVM	diff
0.6072649572649572	Otu00742	RBF_SVM	rbf_xgboost
0.6106837606837606	Otu00758	RBF_SVM	diff
0.6034188034188034	Otu00822	RBF_SVM	four
0.6038461538461538	Otu00958	RBF_SVM	diff
0.6085470085470085	Otu01087	RBF_SVM	diff
0.6094017094017095	Otu01123	RBF_SVM	diff
0.6141025641025641	Otu01179	RBF_SVM	diff
0.611111111111111	Otu01212	RBF_SVM	diff
0.614957264957265	Otu02114	RBF_SVM	diff
0.6987179487179487	Otu00008	RBF_SVM	xgboost_dt
0.6935897435897436	Otu00013	RBF_SVM	diff
0.6952991452991453	Otu00044	RBF_SVM	diff
0.6974358974358974	Otu00050	RBF_SVM	rbf_xgboost
0.6841880341880342	Otu00092	RBF_SVM	diff
0.7123931623931624	Otu00126	RBF_SVM	diff
0.6914529914529914	Otu00246	RBF_SVM	diff
0.691025641025641	Otu00299	RBF_SVM	diff
0.697008547008547	Otu00307	RBF_SVM	diff
0.6987179487179487	Otu00612	RBF_SVM	diff
0.694017094017094	Otu00629	RBF_SVM	diff
0.6931623931623931	Otu00742	RBF_SVM	rbf_xgboost
0.691025641025641	Otu00758	RBF_SVM	diff
0.6927350427350427	Otu00822	RBF_SVM	four
0.7042735042735042	Otu00958	RBF_SVM	diff
0.6867521367521368	Otu01087	RBF_SVM	diff
0.6846153846153846	Otu01123	RBF_SVM	diff
0.697008547008547	Otu01179	RBF_SVM	diff
0.6841880341880342	Otu01212	RBF_SVM	diff
0.6901709401709402	Otu02114	RBF_SVM	diff
0.6393162393162393	Otu00008	RBF_SVM	xgboost_dt
0.6444444444444445	Otu00013	RBF_SVM	diff
0.6478632478632479	Otu00044	RBF_SVM	diff
0.6491452991452992	Otu00050	RBF_SVM	rbf_xgboost
0.6418803418803418	Otu00092	RBF_SVM	diff
0.6427350427350427	Otu00126	RBF_SVM	diff
0.652991452991453	Otu00246	RBF_SVM	diff
0.6474358974358975	Otu00299	RBF_SVM	diff
0.6538461538461539	Otu00307	RBF_SVM	diff
0.6474358974358975	Otu00612	RBF_SVM	diff
0.6444444444444444	Otu00629	RBF_SVM	diff
0.6517094017094017	Otu00742	RBF_SVM	rbf_xgboost
0.6440170940170941	Otu00758	RBF_SVM	diff
0.6457264957264958	Otu00822	RBF_SVM	four
0.6465811965811966	Otu00958	RBF_SVM	diff
0.6444444444444444	Otu01087	RBF_SVM	diff
0.6478632478632479	Otu01123	RBF_SVM	diff
0.652991452991453	Otu01179	RBF_SVM	diff
0.6465811965811966	Otu01212	RBF_SVM	diff
0.6478632478632479	Otu02114	RBF_SVM	diff
0.5386752136752136	Otu00008	RBF_SVM	xgboost_dt
0.4634615384615385	Otu00013	RBF_SVM	diff
0.538034188034188	Otu00044	RBF_SVM	diff
0.5391025641025641	Otu00050	RBF_SVM	rbf_xgboost
0.5341880341880342	Otu00092	RBF_SVM	diff
0.5361111111111111	Otu00126	RBF_SVM	diff
0.5423076923076923	Otu00246	RBF_SVM	diff
0.5502136752136751	Otu00299	RBF_SVM	diff
0.5388888888888889	Otu00307	RBF_SVM	diff
0.5384615384615384	Otu00612	RBF_SVM	diff
0.5446581196581196	Otu00629	RBF_SVM	diff
0.54508547008547	Otu00742	RBF_SVM	rbf_xgboost
0.5399572649572649	Otu00758	RBF_SVM	diff
0.5391025641025641	Otu00822	RBF_SVM	four
0.5378205128205128	Otu00958	RBF_SVM	diff
0.5401709401709401	Otu01087	RBF_SVM	diff
0.5418803418803418	Otu01123	RBF_SVM	diff
0.5452991452991452	Otu01179	RBF_SVM	diff
0.5391025641025641	Otu01212	RBF_SVM	diff
0.541025641025641	Otu02114	RBF_SVM	diff
0.652991452991453	Otu00008	RBF_SVM	xgboost_dt
0.6628205128205128	Otu00013	RBF_SVM	diff
0.65	Otu00044	RBF_SVM	diff
0.6382478632478632	Otu00050	RBF_SVM	rbf_xgboost
0.6485042735042735	Otu00092	RBF_SVM	diff
0.6581196581196581	Otu00126	RBF_SVM	diff
0.6497863247863248	Otu00246	RBF_SVM	diff
0.6502136752136752	Otu00299	RBF_SVM	diff
0.6487179487179487	Otu00307	RBF_SVM	diff
0.6478632478632479	Otu00612	RBF_SVM	diff
0.6335470085470085	Otu00629	RBF_SVM	diff
0.6553418803418803	Otu00742	RBF_SVM	rbf_xgboost
0.6542735042735043	Otu00758	RBF_SVM	diff
0.652991452991453	Otu00822	RBF_SVM	four
0.6557692307692308	Otu00958	RBF_SVM	diff
0.6497863247863248	Otu01087	RBF_SVM	diff
0.6433760683760683	Otu01123	RBF_SVM	diff
0.6448717948717949	Otu01179	RBF_SVM	diff
0.6461538461538462	Otu01212	RBF_SVM	diff
0.6487179487179487	Otu02114	RBF_SVM	diff
0.6294871794871795	Otu00008	RBF_SVM	xgboost_dt
0.6217948717948718	Otu00013	RBF_SVM	diff
0.6333333333333333	Otu00044	RBF_SVM	diff
0.632051282051282	Otu00050	RBF_SVM	rbf_xgboost
0.6303418803418803	Otu00092	RBF_SVM	diff
0.6264957264957265	Otu00126	RBF_SVM	diff
0.629059829059829	Otu00246	RBF_SVM	diff
0.632051282051282	Otu00299	RBF_SVM	diff
0.6333333333333333	Otu00307	RBF_SVM	diff
0.6294871794871795	Otu00612	RBF_SVM	diff
0.6333333333333333	Otu00629	RBF_SVM	diff
0.6354700854700854	Otu00742	RBF_SVM	rbf_xgboost
0.6269230769230769	Otu00758	RBF_SVM	diff
0.6316239316239316	Otu00822	RBF_SVM	four
0.6128205128205129	Otu00958	RBF_SVM	diff
0.6282051282051282	Otu01087	RBF_SVM	diff
0.6341880341880342	Otu01123	RBF_SVM	diff
0.6269230769230769	Otu01179	RBF_SVM	diff
0.6226495726495727	Otu01212	RBF_SVM	diff
0.6299145299145299	Otu02114	RBF_SVM	diff
0.6444444444444445	Otu00008	RBF_SVM	xgboost_dt
0.6495726495726496	Otu00013	RBF_SVM	diff
0.6474358974358975	Otu00044	RBF_SVM	diff
0.6410256410256411	Otu00050	RBF_SVM	rbf_xgboost
0.6461538461538462	Otu00092	RBF_SVM	diff
0.6495726495726496	Otu00126	RBF_SVM	diff
0.6540598290598291	Otu00246	RBF_SVM	diff
0.6450854700854701	Otu00299	RBF_SVM	diff
0.6521367521367522	Otu00307	RBF_SVM	diff
0.6440170940170941	Otu00612	RBF_SVM	diff
0.6482905982905983	Otu00629	RBF_SVM	diff
0.6431623931623932	Otu00742	RBF_SVM	rbf_xgboost
0.6512820512820513	Otu00758	RBF_SVM	diff
0.6448717948717949	Otu00822	RBF_SVM	four
0.6549145299145299	Otu00958	RBF_SVM	diff
0.647008547008547	Otu01087	RBF_SVM	diff
0.6551282051282051	Otu01123	RBF_SVM	diff
0.6497863247863248	Otu01179	RBF_SVM	diff
0.6476495726495727	Otu01212	RBF_SVM	diff
0.647008547008547	Otu02114	RBF_SVM	diff
0.7153846153846154	Otu00008	RBF_SVM	xgboost_dt
0.7106837606837607	Otu00013	RBF_SVM	diff
0.7175213675213675	Otu00044	RBF_SVM	diff
0.7064102564102563	Otu00050	RBF_SVM	rbf_xgboost
0.7196581196581197	Otu00092	RBF_SVM	diff
0.7170940170940171	Otu00126	RBF_SVM	diff
0.7151709401709402	Otu00246	RBF_SVM	diff
0.7170940170940171	Otu00299	RBF_SVM	diff
0.7141025641025641	Otu00307	RBF_SVM	diff
0.7192307692307692	Otu00612	RBF_SVM	diff
0.714957264957265	Otu00629	RBF_SVM	diff
0.7166666666666667	Otu00742	RBF_SVM	rbf_xgboost
0.7175213675213675	Otu00758	RBF_SVM	diff
0.7123931623931624	Otu00822	RBF_SVM	four
0.714957264957265	Otu00958	RBF_SVM	diff
0.714957264957265	Otu01087	RBF_SVM	diff
0.7153846153846154	Otu01123	RBF_SVM	diff
0.7170940170940171	Otu01179	RBF_SVM	diff
0.7115384615384616	Otu01212	RBF_SVM	diff
0.7123931623931624	Otu02114	RBF_SVM	diff
0.5572649572649573	Otu00008	RBF_SVM	xgboost_dt
0.5551282051282052	Otu00013	RBF_SVM	diff
0.5675213675213675	Otu00044	RBF_SVM	diff
0.5662393162393162	Otu00050	RBF_SVM	rbf_xgboost
0.5623931623931624	Otu00092	RBF_SVM	diff
0.5606837606837607	Otu00126	RBF_SVM	diff
0.5658119658119658	Otu00246	RBF_SVM	diff
0.5666666666666667	Otu00299	RBF_SVM	diff
0.5670940170940171	Otu00307	RBF_SVM	diff
0.576068376068376	Otu00612	RBF_SVM	diff
0.5705128205128205	Otu00629	RBF_SVM	diff
0.5547008547008547	Otu00742	RBF_SVM	rbf_xgboost
0.5683760683760684	Otu00758	RBF_SVM	diff
0.5606837606837607	Otu00822	RBF_SVM	four
0.5598290598290598	Otu00958	RBF_SVM	diff
0.5623931623931624	Otu01087	RBF_SVM	diff
0.5662393162393162	Otu01123	RBF_SVM	diff
0.5700854700854701	Otu01179	RBF_SVM	diff
0.5666666666666667	Otu01212	RBF_SVM	diff
0.5658119658119658	Otu02114	RBF_SVM	diff
0.6594017094017094	Otu00008	RBF_SVM	xgboost_dt
0.6568376068376068	Otu00013	RBF_SVM	diff
0.6581196581196581	Otu00044	RBF_SVM	diff
0.6568376068376068	Otu00050	RBF_SVM	rbf_xgboost
0.652991452991453	Otu00092	RBF_SVM	diff
0.6568376068376068	Otu00126	RBF_SVM	diff
0.6568376068376068	Otu00246	RBF_SVM	diff
0.6555555555555556	Otu00299	RBF_SVM	diff
0.658974358974359	Otu00307	RBF_SVM	diff
0.6623931623931624	Otu00612	RBF_SVM	diff
0.6564102564102564	Otu00629	RBF_SVM	diff
0.6542735042735043	Otu00742	RBF_SVM	rbf_xgboost
0.6594017094017094	Otu00758	RBF_SVM	diff
0.6521367521367522	Otu00822	RBF_SVM	four
0.6641025641025641	Otu00958	RBF_SVM	diff
0.6576923076923077	Otu01087	RBF_SVM	diff
0.6641025641025641	Otu01123	RBF_SVM	diff
0.661965811965812	Otu01179	RBF_SVM	diff
0.658974358974359	Otu01212	RBF_SVM	diff
0.6598290598290598	Otu02114	RBF_SVM	diff
0.6311965811965812	Otu00008	RBF_SVM	xgboost_dt
0.6373931623931623	Otu00013	RBF_SVM	diff
0.6444444444444445	Otu00044	RBF_SVM	diff
0.6399572649572649	Otu00050	RBF_SVM	rbf_xgboost
0.6408119658119658	Otu00092	RBF_SVM	diff
0.6442307692307692	Otu00126	RBF_SVM	diff
0.6423076923076924	Otu00246	RBF_SVM	diff
0.6376068376068376	Otu00299	RBF_SVM	diff
0.6431623931623931	Otu00307	RBF_SVM	diff
0.6446581196581197	Otu00612	RBF_SVM	diff
0.6395299145299145	Otu00629	RBF_SVM	diff
0.6376068376068376	Otu00742	RBF_SVM	rbf_xgboost
0.6414529914529914	Otu00758	RBF_SVM	diff
0.6446581196581197	Otu00822	RBF_SVM	four
0.6358974358974359	Otu00958	RBF_SVM	diff
0.6395299145299145	Otu01087	RBF_SVM	diff
0.6450854700854701	Otu01123	RBF_SVM	diff
0.6401709401709402	Otu01179	RBF_SVM	diff
0.6363247863247863	Otu01212	RBF_SVM	diff
0.6495726495726496	Otu02114	RBF_SVM	diff
0.6816239316239316	Otu00008	RBF_SVM	xgboost_dt
0.6863247863247863	Otu00013	RBF_SVM	diff
0.6867521367521368	Otu00044	RBF_SVM	diff
0.6820512820512821	Otu00050	RBF_SVM	rbf_xgboost
0.688034188034188	Otu00092	RBF_SVM	diff
0.6846153846153846	Otu00126	RBF_SVM	diff
0.6867521367521368	Otu00246	RBF_SVM	diff
0.6807692307692308	Otu00299	RBF_SVM	diff
0.685042735042735	Otu00307	RBF_SVM	diff
0.6803418803418804	Otu00612	RBF_SVM	diff
0.6829059829059829	Otu00629	RBF_SVM	diff
0.6811965811965812	Otu00742	RBF_SVM	rbf_xgboost
0.6854700854700855	Otu00758	RBF_SVM	diff
0.6901709401709402	Otu00822	RBF_SVM	four
0.6794871794871795	Otu00958	RBF_SVM	diff
0.685042735042735	Otu01087	RBF_SVM	diff
0.6846153846153846	Otu01123	RBF_SVM	diff
0.6884615384615385	Otu01179	RBF_SVM	diff
0.691025641025641	Otu01212	RBF_SVM	diff
0.6876068376068376	Otu02114	RBF_SVM	diff
0.6277777777777778	Otu00008	RBF_SVM	xgboost_dt
0.6314102564102564	Otu00013	RBF_SVM	diff
0.6264957264957265	Otu00044	RBF_SVM	diff
0.6303418803418803	Otu00050	RBF_SVM	rbf_xgboost
0.6226495726495727	Otu00092	RBF_SVM	diff
0.639102564102564	Otu00126	RBF_SVM	diff
0.6299145299145299	Otu00246	RBF_SVM	diff
0.6324786324786325	Otu00299	RBF_SVM	diff
0.6305555555555555	Otu00307	RBF_SVM	diff
0.630982905982906	Otu00612	RBF_SVM	diff
0.6258547008547009	Otu00629	RBF_SVM	diff
0.6324786324786325	Otu00742	RBF_SVM	rbf_xgboost
0.6311965811965812	Otu00758	RBF_SVM	diff
0.6264957264957265	Otu00822	RBF_SVM	four
0.6273504273504273	Otu00958	RBF_SVM	diff
0.6284188034188034	Otu01087	RBF_SVM	diff
0.6311965811965812	Otu01123	RBF_SVM	diff
0.6292735042735043	Otu01179	RBF_SVM	diff
0.6235042735042735	Otu01212	RBF_SVM	diff
0.6294871794871795	Otu02114	RBF_SVM	diff
0.5444444444444444	Otu00008	RBF_SVM	xgboost_dt
0.5431623931623931	Otu00013	RBF_SVM	diff
0.5594017094017094	Otu00044	RBF_SVM	diff
